block_id,segment_id,division,date,window_start,window_end,available_duration_hrs,block_feasible,blocking_train_ids,generation_basis
BLK-018708,SEG-008,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018709,SEG-009,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018710,SEG-010,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018711,SEG-011,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018712,SEG-012,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018713,SEG-013,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018714,SEG-014,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018715,SEG-015,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018716,SEG-016,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018717,SEG-017,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018718,SEG-018,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018719,SEG-019,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018720,SEG-020,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018721,SEG-021,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018722,SEG-022,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018723,SEG-023,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018724,SEG-024,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018725,SEG-025,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018726,SEG-026,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018727,SEG-027,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018728,SEG-028,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018729,SEG-029,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018730,SEG-030,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018731,SEG-031,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018732,SEG-032,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018733,SEG-033,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018734,SEG-034,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018735,SEG-035,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018736,SEG-036,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018737,SEG-037,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018738,SEG-038,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018739,SEG-039,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018740,SEG-040,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018741,SEG-041,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018742,SEG-042,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018743,SEG-043,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018744,SEG-044,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018745,SEG-045,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018746,SEG-046,Delhi,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018747,SEG-047,Agra,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018748,SEG-048,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018749,SEG-049,Agra,2025-01-09,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018750,SEG-050,Delhi,2025-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018751,SEG-001,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018752,SEG-002,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018753,SEG-003,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018754,SEG-004,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018755,SEG-005,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018756,SEG-006,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018757,SEG-007,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018758,SEG-008,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018759,SEG-009,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018760,SEG-010,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018761,SEG-011,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018762,SEG-012,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018763,SEG-013,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018764,SEG-014,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018765,SEG-015,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018766,SEG-016,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018767,SEG-017,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018768,SEG-018,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018769,SEG-019,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018770,SEG-020,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018771,SEG-021,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018772,SEG-022,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018773,SEG-023,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018774,SEG-024,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018775,SEG-025,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018776,SEG-026,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018777,SEG-027,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018778,SEG-028,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018779,SEG-029,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018780,SEG-030,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018781,SEG-031,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018782,SEG-032,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018783,SEG-033,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018784,SEG-034,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018785,SEG-035,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018786,SEG-036,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018787,SEG-037,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018788,SEG-038,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018789,SEG-039,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018790,SEG-040,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018791,SEG-041,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018792,SEG-042,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018793,SEG-043,Agra,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018794,SEG-044,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018795,SEG-045,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018796,SEG-046,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018797,SEG-047,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018798,SEG-048,Delhi,2025-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018799,SEG-049,Agra,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018800,SEG-050,Delhi,2025-01-10,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018801,SEG-001,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018802,SEG-002,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018803,SEG-003,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018804,SEG-004,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018805,SEG-005,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018806,SEG-006,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018807,SEG-007,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018808,SEG-008,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018809,SEG-009,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018810,SEG-010,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018811,SEG-011,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018812,SEG-012,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018813,SEG-013,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018814,SEG-014,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018815,SEG-015,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018816,SEG-016,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018817,SEG-017,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018818,SEG-018,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018819,SEG-019,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018820,SEG-020,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018821,SEG-021,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018822,SEG-022,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018823,SEG-023,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018824,SEG-024,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018825,SEG-025,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018826,SEG-026,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018827,SEG-027,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018828,SEG-028,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018829,SEG-029,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018830,SEG-030,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018831,SEG-031,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018832,SEG-032,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018833,SEG-033,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018834,SEG-034,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018835,SEG-035,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018836,SEG-036,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018837,SEG-037,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018838,SEG-038,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018839,SEG-039,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018840,SEG-040,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018841,SEG-041,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018842,SEG-042,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018843,SEG-043,Agra,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018844,SEG-044,Delhi,2025-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018845,SEG-045,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018846,SEG-046,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018847,SEG-047,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018848,SEG-048,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018849,SEG-049,Agra,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018850,SEG-050,Delhi,2025-01-11,00:00,04:28,4.47,1,,Actual timetable interval gap
BLK-018851,SEG-001,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018852,SEG-002,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018853,SEG-003,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018854,SEG-004,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018855,SEG-005,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018856,SEG-006,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018857,SEG-007,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018858,SEG-008,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018859,SEG-009,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018860,SEG-010,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018861,SEG-011,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018862,SEG-012,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018863,SEG-013,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018864,SEG-014,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018865,SEG-015,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018866,SEG-016,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018867,SEG-017,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018868,SEG-018,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018869,SEG-019,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018870,SEG-020,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018871,SEG-021,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018872,SEG-022,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018873,SEG-023,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018874,SEG-024,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018875,SEG-025,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018876,SEG-026,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018877,SEG-027,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018878,SEG-028,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018879,SEG-029,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018880,SEG-030,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018881,SEG-031,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018882,SEG-032,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018883,SEG-033,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018884,SEG-034,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018885,SEG-035,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018886,SEG-036,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018887,SEG-037,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018888,SEG-038,Delhi,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018889,SEG-039,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018890,SEG-040,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018891,SEG-041,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018892,SEG-042,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018893,SEG-043,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018894,SEG-044,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018895,SEG-045,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018896,SEG-046,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018897,SEG-047,Agra,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018898,SEG-048,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018899,SEG-049,Agra,2025-01-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018900,SEG-050,Delhi,2025-01-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018901,SEG-001,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018902,SEG-002,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018903,SEG-003,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018904,SEG-004,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018905,SEG-005,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018906,SEG-006,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018907,SEG-007,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018908,SEG-008,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018909,SEG-009,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018910,SEG-010,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018911,SEG-011,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018912,SEG-012,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018913,SEG-013,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018914,SEG-014,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018915,SEG-015,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018916,SEG-016,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018917,SEG-017,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018918,SEG-018,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018919,SEG-019,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018920,SEG-020,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018921,SEG-021,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018922,SEG-022,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018923,SEG-023,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018924,SEG-024,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018925,SEG-025,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018926,SEG-026,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018927,SEG-027,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018928,SEG-028,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018929,SEG-029,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018930,SEG-030,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018931,SEG-031,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018932,SEG-032,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018933,SEG-033,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018934,SEG-034,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018935,SEG-035,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018936,SEG-036,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018937,SEG-037,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018938,SEG-038,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018939,SEG-039,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018940,SEG-040,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018941,SEG-041,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018942,SEG-042,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018943,SEG-043,Agra,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018944,SEG-044,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018945,SEG-045,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018946,SEG-046,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018947,SEG-047,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018948,SEG-048,Delhi,2025-01-13,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-018949,SEG-049,Agra,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018950,SEG-050,Delhi,2025-01-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-018951,SEG-001,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018952,SEG-002,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018953,SEG-003,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018954,SEG-004,Delhi,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018955,SEG-005,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018956,SEG-006,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018957,SEG-007,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018958,SEG-008,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018959,SEG-009,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018960,SEG-010,Delhi,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018961,SEG-011,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018962,SEG-012,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018963,SEG-013,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018964,SEG-014,Delhi,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018965,SEG-015,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018966,SEG-016,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018967,SEG-017,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018968,SEG-018,Delhi,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018969,SEG-019,Agra,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018970,SEG-020,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018971,SEG-021,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018972,SEG-022,Delhi,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018973,SEG-023,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018974,SEG-024,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018975,SEG-025,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018976,SEG-026,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018977,SEG-027,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018978,SEG-028,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018979,SEG-029,Agra,2025-01-14,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-018980,SEG-030,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018981,SEG-031,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018982,SEG-032,Delhi,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
BLK-018983,SEG-033,Agra,2025-01-14,00:00,03:58,3.97,1,,Actual timetable interval gap
