segment_id,month,division,asset_type,age_years,freight_density_class,monsoon_exposure,grade3_defects_previous_90d,defect_count_month,failure_event,right_censored,monsoon_month
SEG-030,2025-03,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,0
SEG-030,2025-04,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,0
SEG-030,2025-05,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,0
SEG-030,2025-06,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,1
SEG-030,2025-07,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,1
SEG-030,2025-08,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,1
SEG-030,2025-09,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,1
SEG-030,2025-10,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,0
SEG-030,2025-11,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,0
SEG-030,2025-12,Delhi,Traction/OHE,29,Low,Medium,0,0,0,0,0
SEG-031,2024-01,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-02,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-03,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-04,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-05,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-06,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2024-07,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2024-08,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2024-09,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2024-10,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-11,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2024-12,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-01,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-02,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-03,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-04,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-05,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-06,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2025-07,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2025-08,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2025-09,Agra,Track,44,Medium,Medium,0,0,0,0,1
SEG-031,2025-10,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-031,2025-11,Agra,Track,44,Medium,Medium,0,1,0,0,0
SEG-031,2025-12,Agra,Track,44,Medium,Medium,0,0,0,0,0
SEG-032,2024-01,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2024-02,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2024-03,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2024-04,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2024-05,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2024-06,Delhi,Track,35,Low,High,0,0,0,0,1
SEG-032,2024-07,Delhi,Track,35,Low,High,0,1,0,0,1
SEG-032,2024-08,Delhi,Track,35,Low,High,0,0,0,0,1
SEG-032,2024-09,Delhi,Track,35,Low,High,0,1,0,0,1
SEG-032,2024-10,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2024-11,Delhi,Track,35,Low,High,0,1,1,0,0
SEG-032,2024-12,Delhi,Track,35,Low,High,1,0,0,0,0
SEG-032,2025-01,Delhi,Track,35,Low,High,1,0,0,0,0
SEG-032,2025-02,Delhi,Track,35,Low,High,1,0,0,0,0
SEG-032,2025-03,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2025-04,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2025-05,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2025-06,Delhi,Track,35,Low,High,0,0,0,0,1
SEG-032,2025-07,Delhi,Track,35,Low,High,0,0,0,0,1
SEG-032,2025-08,Delhi,Track,35,Low,High,0,0,0,0,1
SEG-032,2025-09,Delhi,Track,35,Low,High,0,0,0,0,1
SEG-032,2025-10,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2025-11,Delhi,Track,35,Low,High,0,0,0,0,0
SEG-032,2025-12,Delhi,Track,35,Low,High,0,1,0,0,0
SEG-033,2024-01,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-02,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-03,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-04,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-05,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-06,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2024-07,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2024-08,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2024-09,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2024-10,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-11,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2024-12,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-01,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-02,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-03,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-04,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-05,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-06,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2025-07,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2025-08,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2025-09,Agra,S&T,14,Low,High,0,0,0,0,1
SEG-033,2025-10,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-11,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-033,2025-12,Agra,S&T,14,Low,High,0,0,0,0,0
SEG-034,2024-01,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-02,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-03,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-04,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-05,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-06,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2024-07,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2024-08,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2024-09,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2024-10,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-11,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2024-12,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-01,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-02,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-03,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-04,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-05,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-06,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2025-07,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2025-08,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2025-09,Delhi,S&T,42,Low,Low,0,0,0,0,1
SEG-034,2025-10,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-11,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-034,2025-12,Delhi,S&T,42,Low,Low,0,0,0,0,0
SEG-035,2024-01,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-02,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-03,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-04,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-05,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-06,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2024-07,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2024-08,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2024-09,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2024-10,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-11,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2024-12,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-01,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-02,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-03,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-04,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-05,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-06,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2025-07,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2025-08,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2025-09,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,1
SEG-035,2025-10,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-11,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-035,2025-12,Agra,Traction/OHE,36,Medium,Low,0,0,0,0,0
SEG-036,2024-01,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-02,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-03,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-04,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-05,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-06,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2024-07,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2024-08,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2024-09,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2024-10,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-11,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2024-12,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-01,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-02,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-03,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-04,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-05,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-06,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2025-07,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2025-08,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2025-09,Delhi,Traction/OHE,8,Low,High,0,0,0,0,1
SEG-036,2025-10,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-11,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-036,2025-12,Delhi,Traction/OHE,8,Low,High,0,0,0,0,0
SEG-037,2024-01,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-02,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-03,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-04,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-05,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-06,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2024-07,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2024-08,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2024-09,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2024-10,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-11,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2024-12,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-01,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-02,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-03,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-04,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-05,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-06,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2025-07,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2025-08,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2025-09,Agra,Track,21,Low,Low,0,0,0,0,1
SEG-037,2025-10,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-11,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-037,2025-12,Agra,Track,21,Low,Low,0,0,0,0,0
SEG-038,2024-01,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-02,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-03,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-04,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-05,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-06,Delhi,Track,37,High,Medium,0,1,0,0,1
SEG-038,2024-07,Delhi,Track,37,High,Medium,0,0,0,0,1
SEG-038,2024-08,Delhi,Track,37,High,Medium,0,0,0,0,1
SEG-038,2024-09,Delhi,Track,37,High,Medium,0,0,0,0,1
SEG-038,2024-10,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-11,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2024-12,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-01,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-02,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-03,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-04,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-05,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-06,Delhi,Track,37,High,Medium,0,0,0,0,1
SEG-038,2025-07,Delhi,Track,37,High,Medium,0,1,0,0,1
SEG-038,2025-08,Delhi,Track,37,High,Medium,0,0,0,0,1
SEG-038,2025-09,Delhi,Track,37,High,Medium,0,0,0,0,1
SEG-038,2025-10,Delhi,Track,37,High,Medium,0,1,0,0,0
SEG-038,2025-11,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-038,2025-12,Delhi,Track,37,High,Medium,0,0,0,0,0
SEG-039,2024-01,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-02,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-03,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-04,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-05,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-06,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2024-07,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2024-08,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2024-09,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2024-10,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-11,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2024-12,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-01,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-02,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-03,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-04,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-05,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-06,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2025-07,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2025-08,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2025-09,Agra,S&T,39,Medium,High,0,0,0,0,1
SEG-039,2025-10,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-11,Agra,S&T,39,Medium,High,0,0,0,0,0
SEG-039,2025-12,Agra,S&T,39,Medium,High,0,1,0,0,0
SEG-040,2024-01,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2024-02,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2024-03,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2024-04,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2024-05,Delhi,S&T,28,High,Medium,0,1,0,0,0
SEG-040,2024-06,Delhi,S&T,28,High,Medium,1,0,0,0,1
SEG-040,2024-07,Delhi,S&T,28,High,Medium,1,0,0,0,1
SEG-040,2024-08,Delhi,S&T,28,High,Medium,1,0,0,0,1
SEG-040,2024-09,Delhi,S&T,28,High,Medium,0,0,0,0,1
SEG-040,2024-10,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2024-11,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2024-12,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-01,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-02,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-03,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-04,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-05,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-06,Delhi,S&T,28,High,Medium,0,0,0,0,1
SEG-040,2025-07,Delhi,S&T,28,High,Medium,0,0,0,0,1
SEG-040,2025-08,Delhi,S&T,28,High,Medium,0,0,0,0,1
SEG-040,2025-09,Delhi,S&T,28,High,Medium,0,0,0,0,1
SEG-040,2025-10,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-11,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-040,2025-12,Delhi,S&T,28,High,Medium,0,0,0,0,0
SEG-041,2024-01,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2024-02,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2024-03,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2024-04,Agra,Traction/OHE,40,Medium,Medium,0,1,1,0,0
SEG-041,2024-05,Agra,Traction/OHE,40,Medium,Medium,1,0,0,0,0
SEG-041,2024-06,Agra,Traction/OHE,40,Medium,Medium,1,0,0,0,1
SEG-041,2024-07,Agra,Traction/OHE,40,Medium,Medium,1,0,0,0,1
SEG-041,2024-08,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,1
SEG-041,2024-09,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,1
SEG-041,2024-10,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2024-11,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2024-12,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-01,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-02,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-03,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-04,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-05,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-06,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,1
SEG-041,2025-07,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,1
SEG-041,2025-08,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,1
SEG-041,2025-09,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,1
SEG-041,2025-10,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-11,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-041,2025-12,Agra,Traction/OHE,40,Medium,Medium,0,0,0,0,0
SEG-042,2024-01,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2024-02,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2024-03,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2024-04,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2024-05,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2024-06,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2024-07,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2024-08,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2024-09,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2024-10,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2024-11,Delhi,Traction/OHE,15,Low,Medium,0,1,0,0,0
SEG-042,2024-12,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-01,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-02,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-03,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-04,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-05,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-06,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2025-07,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2025-08,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2025-09,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,1
SEG-042,2025-10,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-11,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-042,2025-12,Delhi,Traction/OHE,15,Low,Medium,0,0,0,0,0
SEG-043,2024-01,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-02,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-03,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-04,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-05,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-06,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2024-07,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2024-08,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2024-09,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2024-10,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-11,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2024-12,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-01,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-02,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-03,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-04,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-05,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-06,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2025-07,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2025-08,Agra,Track,45,Medium,Low,0,1,0,0,1
SEG-043,2025-09,Agra,Track,45,Medium,Low,0,0,0,0,1
SEG-043,2025-10,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-11,Agra,Track,45,Medium,Low,0,0,0,0,0
SEG-043,2025-12,Agra,Track,45,Medium,Low,0,1,0,0,0
SEG-044,2024-01,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2024-02,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2024-03,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2024-04,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2024-05,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2024-06,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2024-07,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2024-08,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2024-09,Delhi,Track,24,Medium,Low,0,1,0,0,1
SEG-044,2024-10,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2024-11,Delhi,Track,24,Medium,Low,0,1,0,0,0
SEG-044,2024-12,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-01,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-02,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-03,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-04,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-05,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-06,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2025-07,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2025-08,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2025-09,Delhi,Track,24,Medium,Low,0,0,0,0,1
SEG-044,2025-10,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-11,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-044,2025-12,Delhi,Track,24,Medium,Low,0,0,0,0,0
SEG-045,2024-01,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-02,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-03,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-04,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-05,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-06,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2024-07,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2024-08,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2024-09,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2024-10,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-11,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2024-12,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-01,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-02,Agra,S&T,12,Low,Medium,0,0,0,0,0
