segment_id,forecast_day,daily_hazard,survival_probability,cumulative_failure_probability
SEG-024,11,2.4981069145724177e-05,0.9997252425597848,0.000274757440215212
SEG-024,12,2.4981069145724177e-05,0.9997002683543736,0.00029973164562635546
SEG-024,13,2.4981069145724177e-05,0.9996752947728449,0.00032470522715510874
SEG-024,14,2.4981069145724177e-05,0.9996503218151829,0.000349678184817126
SEG-024,15,2.4981069145724177e-05,0.999625349481372,0.0003746505186279503
SEG-024,16,2.4981069145724177e-05,0.9996003777713969,0.0003996222286031248
SEG-024,17,2.4981069145724177e-05,0.9995754066852417,0.00042459331475830364
SEG-024,18,2.4981069145724177e-05,0.999550436222891,0.00044956377710902995
SEG-024,19,2.4981069145724177e-05,0.999525466384329,0.00047453361567095786
SEG-024,20,2.4981069145724177e-05,0.9995004971695404,0.0004995028304596305
SEG-024,21,2.4981069145724177e-05,0.9994755285785094,0.000524471421490591
SEG-024,22,2.4981069145724177e-05,0.9994505606112205,0.0005494393887794935
SEG-024,23,2.4981069145724177e-05,0.9994255932676581,0.0005744067323418811
SEG-024,24,2.4981069145724177e-05,0.9994006265478067,0.000599373452193297
SEG-024,25,2.4981069145724177e-05,0.9993756604516506,0.0006243395483493952
SEG-024,26,2.4981069145724177e-05,0.9993506949791743,0.000649305020825719
SEG-024,27,2.4981069145724177e-05,0.9993257301303622,0.0006742698696378113
SEG-024,28,2.4981069145724177e-05,0.9993007659051987,0.0006992340948013265
SEG-024,29,2.4981069145724177e-05,0.9992758023036682,0.0007241976963318075
SEG-024,30,2.4981069145724177e-05,0.9992508393257552,0.0007491606742447976
SEG-046,1,3.199791899533011e-05,0.9999680020810047,3.199791899533011e-05
SEG-046,2,3.199791899533011e-05,0.9999360051858761,6.399481412389108e-05
SEG-046,3,3.199791899533011e-05,0.9999040093145817,9.599068541832345e-05
SEG-046,4,3.199791899533011e-05,0.9998720144670885,0.00012798553291148984
SEG-046,5,3.199791899533011e-05,0.9998400206433639,0.00015997935663614182
SEG-046,6,3.199791899533011e-05,0.999808027843375,0.00019197215662503098
SEG-046,7,3.199791899533011e-05,0.9997760360670892,0.00022396393291079786
SEG-046,8,3.199791899533011e-05,0.9997440453144737,0.00025595468552630507
SEG-046,9,3.199791899533011e-05,0.9997120555854957,0.0002879444145043042
SEG-046,10,3.199791899533011e-05,0.9996800668801225,0.0003199331198775468
SEG-046,11,3.199791899533011e-05,0.9996480791983212,0.0003519208016787845
SEG-046,12,3.199791899533011e-05,0.9996160925400592,0.0003839074599407688
SEG-046,13,3.199791899533011e-05,0.9995841069053037,0.00041589309469625135
SEG-046,14,3.199791899533011e-05,0.999552122294022,0.0004478777059779837
SEG-046,15,3.199791899533011e-05,0.9995201387061813,0.00047986129381871745
SEG-046,16,3.199791899533011e-05,0.9994881561417488,0.0005118438582512042
SEG-046,17,3.199791899533011e-05,0.9994561746006918,0.0005438253993081954
SEG-046,18,3.199791899533011e-05,0.9994241940829776,0.0005758059170224428
SEG-046,19,3.199791899533011e-05,0.9993922145885733,0.0006077854114266978
SEG-046,20,3.199791899533011e-05,0.9993602361174463,0.0006397638825537122
SEG-046,21,3.199791899533011e-05,0.9993282586695639,0.0006717413304361264
SEG-046,22,3.199791899533011e-05,0.9992962822448932,0.000703717755106803
SEG-046,23,3.199791899533011e-05,0.9992643068434016,0.0007356931565983826
SEG-046,24,3.199791899533011e-05,0.9992323324650563,0.0007676675349437279
SEG-046,25,3.199791899533011e-05,0.9992003591098245,0.0007996408901754792
SEG-046,26,3.199791899533011e-05,0.9991683867776736,0.0008316132223263883
SEG-046,27,3.199791899533011e-05,0.9991364154685708,0.0008635845314292068
SEG-046,28,3.199791899533011e-05,0.9991044451824833,0.0008955548175166861
SEG-046,29,3.199791899533011e-05,0.9990724759193785,0.0009275240806214669
SEG-046,30,3.199791899533011e-05,0.9990405076792236,0.0009594923207764117
SEG-045,1,1.690102908469271e-05,0.9999830989709153,1.690102908469271e-05
SEG-045,2,1.690102908469271e-05,0.9999661982274753,3.380177252465533e-05
SEG-045,3,1.690102908469271e-05,0.9999492977696753,5.070223032466181e-05
SEG-045,4,1.690102908469271e-05,0.9999323975975105,6.760240248948612e-05
SEG-045,5,1.690102908469271e-05,0.999915497710976,8.450228902401324e-05
SEG-045,6,1.690102908469271e-05,0.999898598110067,0.00010140188993301713
SEG-045,7,1.690102908469271e-05,0.9998816987947786,0.00011830120522138277
SEG-045,8,1.690102908469271e-05,0.999864799765106,0.00013520023489399513
SEG-045,9,1.690102908469271e-05,0.9998479010210444,0.00015209897895562818
SEG-045,10,1.690102908469271e-05,0.9998310025625889,0.00016899743741105588
SEG-045,11,1.690102908469271e-05,0.9998141043897348,0.00018589561026516321
SEG-045,12,1.690102908469271e-05,0.9997972065024773,0.00020279349752272413
SEG-045,13,1.690102908469271e-05,0.9997803089008114,0.00021969109918862362
SEG-045,14,1.690102908469271e-05,0.9997634115847324,0.00023658841526763563
SEG-045,15,1.690102908469271e-05,0.9997465145542354,0.00025348544576464516
SEG-045,16,1.690102908469271e-05,0.9997296178093156,0.00027038219068442615
SEG-045,17,1.690102908469271e-05,0.9997127213499681,0.0002872786500318636
SEG-045,18,1.690102908469271e-05,0.9996958251761883,0.00030417482381173144
SEG-045,19,1.690102908469271e-05,0.9996789292879711,0.0003210707120289147
SEG-045,20,1.690102908469271e-05,0.9996620336853118,0.0003379663146881873
SEG-045,21,1.690102908469271e-05,0.9996451383682057,0.0003548616317943232
SEG-045,22,1.690102908469271e-05,0.9996282433366478,0.00037175666335220736
SEG-045,23,1.690102908469271e-05,0.9996113485906333,0.0003886514093667248
SEG-045,24,1.690102908469271e-05,0.9995944541301574,0.0004055458698426495
SEG-045,25,1.690102908469271e-05,0.9995775599552152,0.0004224400447847554
SEG-045,26,1.690102908469271e-05,0.9995606660658021,0.00043933393419792743
SEG-045,27,1.690102908469271e-05,0.999543772461913,0.00045622753808705063
SEG-045,28,1.690102908469271e-05,0.9995268791435431,0.00047312085645689894
SEG-045,29,1.690102908469271e-05,0.9995099861106878,0.0004900138893122463
SEG-045,30,1.690102908469271e-05,0.999493093363342,0.0005069066366579777
SEG-044,1,8.423105100519024e-06,0.9999915768948995,8.423105100519024e-06
SEG-044,2,8.423105100519024e-06,0.9999831538607477,1.684613925234668e-05
SEG-044,3,8.423105100519024e-06,0.999974730897544,2.5269102456038084e-05
SEG-044,4,8.423105100519024e-06,0.9999663080052877,3.3691994712259365e-05
SEG-044,5,8.423105100519024e-06,0.9999578851839784,4.211481602156564e-05
SEG-044,6,8.423105100519024e-06,0.9999494624336155,5.053756638451201e-05
SEG-044,7,8.423105100519024e-06,0.9999410397541982,5.896024580176462e-05
SEG-044,8,8.423105100519024e-06,0.999932617145726,6.73828542739896e-05
SEG-044,9,8.423105100519024e-06,0.9999241946081984,7.580539180163104e-05
SEG-044,10,8.423105100519024e-06,0.9999157721416146,8.422785838535507e-05
SEG-044,11,8.423105100519024e-06,0.9999073497459743,9.26502540257168e-05
SEG-044,12,8.423105100519024e-06,0.9998989274212766,0.00010107257872338238
SEG-044,13,8.423105100519024e-06,0.9998905051675211,0.0001094948324789069
SEG-044,14,8.423105100519024e-06,0.999882082984707,0.0001179170152929565
SEG-044,15,8.423105100519024e-06,0.9998736608728339,0.0001263391271660863
SEG-044,16,8.423105100519024e-06,0.9998652388319011,0.00013476116809885141
SEG-044,17,8.423105100519024e-06,0.9998568168619081,0.00014318313809191796
SEG-044,18,8.423105100519024e-06,0.9998483949628542,0.00015160503714584106
SEG-044,19,8.423105100519024e-06,0.9998399731347388,0.00016002686526117582
SEG-044,20,8.423105100519024e-06,0.9998315513775614,0.00016844862243858838
SEG-044,21,8.423105100519024e-06,0.9998231296913214,0.00017687030867863385
SEG-044,22,8.423105100519024e-06,0.999814708076018,0.00018529192398197836
SEG-044,23,8.423105100519024e-06,0.9998062865316508,0.00019371346834917702
SEG-044,24,8.423105100519024e-06,0.9997978650582192,0.00020213494178078495
SEG-044,25,8.423105100519024e-06,0.9997894436557225,0.00021055634427746828
SEG-044,26,8.423105100519024e-06,0.9997810223241602,0.00021897767583978212
SEG-044,27,8.423105100519024e-06,0.9997726010635317,0.00022739893646828158
SEG-044,28,8.423105100519024e-06,0.9997641798738364,0.0002358201261636328
SEG-044,29,8.423105100519024e-06,0.9997557587550736,0.0002442412449263909
SEG-044,30,8.423105100519024e-06,0.9997473377072428,0.00025266229275722196
SEG-043,1,0.011405003257095814,0.9885949967429042,0.011405003257095814
SEG-043,2,0.011405003257095814,0.9773200675851027,0.022679932414897297
SEG-043,3,0.011405003257095814,0.9661737290310695,0.03382627096893054
SEG-043,4,0.011405003257095814,0.9551545145045497,0.04484548549545031
SEG-043,5,0.011405003257095814,0.9442609741555955,0.05573902584440449
SEG-043,6,0.011405003257095814,0.9334916746698024,0.06650832533019757
SEG-043,7,0.011405003257095814,0.9228451990797215,0.07715480092027849
SEG-043,8,0.011405003257095814,0.9123201465784221,0.08767985342157791
SEG-043,9,0.011405003257095814,0.9019151323351811,0.09808486766481894
SEG-043,10,0.011405003257095814,0.8916287873132743,0.10837121268672567
SEG-043,11,0.011405003257095814,0.881459758089846,0.118540241910154
SEG-043,12,0.011405003257095814,0.8714067066778324,0.12859329332216762
SEG-043,13,0.011405003257095814,0.8614683103499166,0.13853168965008344
SEG-043,14,0.011405003257095814,0.8516432614644909,0.14835673853550913
SEG-043,15,0.011405003257095814,0.8419302672936047,0.15806973270639535
SEG-043,16,0.011405003257095814,0.8323280498528736,0.16767195014712644
SEG-043,17,0.011405003257095814,0.8228353457333293,0.17716465426667072
SEG-043,18,0.011405003257095814,0.8134509059351871,0.1865490940648129
SEG-043,19,0.011405003257095814,0.8041734957035087,0.1958265042964913
SEG-043,20,0.011405003257095814,0.7950018943657401,0.2049981056342599
SEG-043,21,0.011405003257095814,0.7859348951711015,0.2140651048288985
SEG-043,22,0.011405003257095814,0.7769713051318098,0.2230286948681902
SEG-043,23,0.011405003257095814,0.7681099448661115,0.2318900551338885
SEG-043,24,0.011405003257095814,0.7593496484431058,0.24065035155689418
SEG-043,25,0.011405003257095814,0.7506892632293376,0.2493107367706624
SEG-043,26,0.011405003257095814,0.7421276497371402,0.2578723502628598
SEG-043,27,0.011405003257095814,0.7336636814747073,0.2663363185252927
SEG-043,28,0.011405003257095814,0.7252962447978754,0.27470375520212464
SEG-043,29,0.011405003257095814,0.7170242387635962,0.2829757612364038
SEG-043,30,0.011405003257095814,0.7088465749850807,0.29115342501491925
SEG-042,1,2.9734979761997238e-05,0.999970265020238,2.9734979761997238e-05
SEG-042,2,2.9734979761997238e-05,0.9999405309246451,5.9469075354923184e-05
SEG-042,3,2.9734979761997238e-05,0.9999107977131948,8.920228680520115e-05
SEG-042,4,2.9734979761997238e-05,0.999881065385861,0.00011893461413903239
SEG-042,5,2.9734979761997238e-05,0.9998513339426173,0.0001486660573827292
SEG-042,6,2.9734979761997238e-05,0.9998216033834375,0.00017839661656249284
SEG-042,7,2.9734979761997238e-05,0.9997918737082953,0.0002081262917047466
SEG-042,8,2.9734979761997238e-05,0.9997621449171643,0.0002378550828356918
SEG-042,9,2.9734979761997238e-05,0.9997324170100184,0.00026758298998164065
SEG-042,10,2.9734979761997238e-05,0.9997026899868312,0.00029731001316879446
SEG-042,11,2.9734979761997238e-05,0.9996729638475764,0.00032703615242357653
SEG-042,12,2.9734979761997238e-05,0.9996432385922278,0.0003567614077721881
SEG-042,13,2.9734979761997238e-05,0.9996135142207591,0.0003864857792409415
SEG-042,14,2.9734979761997238e-05,0.9995837907331439,0.000416209266856149
SEG-042,15,2.9734979761997238e-05,0.999554068129356,0.00044593187064401185
SEG-042,16,2.9734979761997238e-05,0.9995243464093692,0.00047565359063084234
SEG-042,17,2.9734979761997238e-05,0.999494625573157,0.0005053744268429528
SEG-042,18,2.9734979761997238e-05,0.9994649056206935,0.0005350943793065444
SEG-042,19,2.9734979761997238e-05,0.999435186551952,0.0005648134480480405
SEG-042,20,2.9734979761997238e-05,0.9994054683669064,0.0005945316330936423
SEG-042,21,2.9734979761997238e-05,0.9993757510655304,0.0006242489344695512
SEG-042,22,2.9734979761997238e-05,0.9993460346477979,0.0006539653522020794
SEG-042,23,2.9734979761997238e-05,0.9993163191136825,0.0006836808863175392
SEG-042,24,2.9734979761997238e-05,0.9992866044631578,0.0007133955368422429
SEG-042,25,2.9734979761997238e-05,0.9992568906961976,0.0007431093038023917
SEG-042,26,2.9734979761997238e-05,0.9992271778127757,0.000772822187224298
SEG-042,27,2.9734979761997238e-05,0.9991974658128658,0.0008025341871341629
SEG-042,28,2.9734979761997238e-05,0.9991677546964417,0.0008322453035582988
SEG-042,29,2.9734979761997238e-05,0.999138044463477,0.000861955536523018
SEG-042,30,2.9734979761997238e-05,0.9991083351139454,0.0008916648860546328
SEG-040,1,2.9734979761997238e-05,0.999970265020238,2.9734979761997238e-05
SEG-040,2,2.9734979761997238e-05,0.9999405309246451,5.9469075354923184e-05
SEG-040,3,2.9734979761997238e-05,0.9999107977131948,8.920228680520115e-05
SEG-040,4,2.9734979761997238e-05,0.999881065385861,0.00011893461413903239
SEG-040,5,2.9734979761997238e-05,0.9998513339426173,0.0001486660573827292
SEG-040,6,2.9734979761997238e-05,0.9998216033834375,0.00017839661656249284
SEG-040,7,2.9734979761997238e-05,0.9997918737082953,0.0002081262917047466
SEG-040,8,2.9734979761997238e-05,0.9997621449171643,0.0002378550828356918
SEG-040,9,2.9734979761997238e-05,0.9997324170100184,0.00026758298998164065
SEG-040,10,2.9734979761997238e-05,0.9997026899868312,0.00029731001316879446
SEG-040,11,2.9734979761997238e-05,0.9996729638475764,0.00032703615242357653
SEG-040,12,2.9734979761997238e-05,0.9996432385922278,0.0003567614077721881
SEG-040,13,2.9734979761997238e-05,0.9996135142207591,0.0003864857792409415
SEG-040,14,2.9734979761997238e-05,0.9995837907331439,0.000416209266856149
SEG-040,15,2.9734979761997238e-05,0.999554068129356,0.00044593187064401185
SEG-040,16,2.9734979761997238e-05,0.9995243464093692,0.00047565359063084234
SEG-040,17,2.9734979761997238e-05,0.999494625573157,0.0005053744268429528
SEG-040,18,2.9734979761997238e-05,0.9994649056206935,0.0005350943793065444
SEG-040,19,2.9734979761997238e-05,0.999435186551952,0.0005648134480480405
SEG-040,20,2.9734979761997238e-05,0.9994054683669064,0.0005945316330936423
SEG-040,21,2.9734979761997238e-05,0.9993757510655304,0.0006242489344695512
SEG-040,22,2.9734979761997238e-05,0.9993460346477979,0.0006539653522020794
SEG-040,23,2.9734979761997238e-05,0.9993163191136825,0.0006836808863175392
SEG-040,24,2.9734979761997238e-05,0.9992866044631578,0.0007133955368422429
SEG-040,25,2.9734979761997238e-05,0.9992568906961976,0.0007431093038023917
SEG-040,26,2.9734979761997238e-05,0.9992271778127757,0.000772822187224298
SEG-040,27,2.9734979761997238e-05,0.9991974658128658,0.0008025341871341629
SEG-040,28,2.9734979761997238e-05,0.9991677546964417,0.0008322453035582988
SEG-040,29,2.9734979761997238e-05,0.999138044463477,0.000861955536523018
SEG-040,30,2.9734979761997238e-05,0.9991083351139454,0.0008916648860546328
SEG-039,1,0.9543073773384094,0.045692622661590576,0.9543073773384094
SEG-039,2,0.9543073773384094,0.0020878157656945007,0.9979121842343055
SEG-039,3,0.9543073773384094,9.539777796879862e-05,0.9999046022220311
SEG-039,4,0.9543073773384094,4.358974671482514e-06,0.9999956410253286
SEG-039,5,0.9543073773384094,1.9917298485548125e-07,0.9999998008270151
SEG-039,6,0.9543073773384094,9.1007360413842e-09,0.999999990899264
SEG-039,7,0.9543073773384094,4.158364978817058e-10,0.9999999995841635
SEG-039,8,0.9543073773384094,1.900066018662609e-11,0.9999999999809993
SEG-039,9,0.9543073773384094,8.681899962286131e-13,0.9999999999991318
SEG-039,10,0.9543073773384094,3.966987789624177e-14,0.9999999999999604
SEG-039,11,0.9543073773384094,1.812620761744348e-15,0.9999999999999982
SEG-039,12,0.9543073773384094,8.282339649494936e-17,0.9999999999999999
SEG-039,13,0.9543073773384094,3.784418203595025e-18,1.0
SEG-039,14,0.9543073773384094,1.7291999297052193e-19,1.0
SEG-039,15,0.9543073773384094,7.901167989446954e-21,1.0
SEG-039,16,0.9543073773384094,3.6102508752763793e-22,1.0
SEG-039,17,0.9543073773384094,1.649618309576807e-23,1.0
SEG-039,18,0.9543073773384094,7.537538695514395e-25,1.0
SEG-039,19,0.9543073773384094,3.444099114112769e-26,1.0
SEG-039,20,0.9543073773384094,1.5736992123027314e-27,1.0
SEG-039,21,0.9543073773384094,7.190644429059102e-29,1.0
SEG-039,22,0.9543073773384094,3.28559402590666e-30,1.0
SEG-039,23,0.9543073773384094,1.5012740804492925e-31,1.0
SEG-039,24,0.9543073773384094,6.85971500695959e-33,1.0
SEG-039,25,0.9543073773384094,3.1343836937905467e-34,1.0
SEG-039,26,0.9543073773384094,1.4321821139701392e-35,1.0
SEG-039,27,0.9543073773384094,6.544015691631668e-37,1.0
SEG-039,28,0.9543073773384094,2.9901323968925347e-38,1.0
SEG-039,29,0.9543073773384094,1.3662699131940797e-39,1.0
SEG-039,30,0.9543073773384094,6.24284555974612e-41,1.0
SEG-038,1,1.5315119526349008e-05,0.9999846848804737,1.5315119526349008e-05
SEG-038,2,1.5315119526349008e-05,0.9999693699955002,3.0630004499765384e-05
SEG-038,3,1.5315119526349008e-05,0.9999540553450761,4.5944654923912864e-05
SEG-038,4,1.5315119526349008e-05,0.9999387409291977,6.125907080234416e-05
SEG-038,5,1.5315119526349008e-05,0.9999234267478613,7.657325213872301e-05
SEG-038,6,1.5315119526349008e-05,0.9999081128010634,9.188719893660213e-05
SEG-038,7,1.5315119526349008e-05,0.9998927990888005,0.00010720091119953423
SEG-038,8,1.5315119526349008e-05,0.9998774856110689,0.00012251438893107203
SEG-038,9,1.5315119526349008e-05,0.9998621723678651,0.00013782763213487925
SEG-038,10,1.5315119526349008e-05,0.9998468593591854,0.00015314064081461964
SEG-038,11,1.5315119526349008e-05,0.9998315465850263,0.0001684534149737349
SEG-038,12,1.5315119526349008e-05,0.9998162340453841,0.00018376595461588874
SEG-038,13,1.5315119526349008e-05,0.9998009217402554,0.0001990782597446339
SEG-038,14,1.5315119526349008e-05,0.9997856096696364,0.00021439033036363409
SEG-038,15,1.5315119526349008e-05,0.9997702978335236,0.00022970216647644204
SEG-038,16,1.5315119526349008e-05,0.9997549862319134,0.00024501376808661046
SEG-038,17,1.5315119526349008e-05,0.9997396748648022,0.0002603251351978031
SEG-038,18,1.5315119526349008e-05,0.9997243637321864,0.00027563626781357264
SEG-038,19,1.5315119526349008e-05,0.9997090528340624,0.00029094716593758285
SEG-038,20,1.5315119526349008e-05,0.9996937421704267,0.0003062578295732754
SEG-038,21,1.5315119526349008e-05,0.9996784317412757,0.00032156825872431405
SEG-038,22,1.5315119526349008e-05,0.9996631215466056,0.0003368784533943625
SEG-038,23,1.5315119526349008e-05,0.999647811586413,0.0003521884135869735
SEG-038,24,1.5315119526349008e-05,0.9996325018606943,0.00036749813930569974
SEG-038,25,1.5315119526349008e-05,0.9996171923694459,0.00038280763055409395
SEG-038,26,1.5315119526349008e-05,0.9996018831126642,0.00039811688733581985
SEG-038,27,1.5315119526349008e-05,0.9995865740903456,0.00041342590965443016
SEG-038,28,1.5315119526349008e-05,0.9995712653024864,0.0004287346975135886
SEG-038,29,1.5315119526349008e-05,0.9995559567490832,0.00044404325091684793
SEG-038,30,1.5315119526349008e-05,0.9995406484301322,0.0004593515698677608
SEG-037,1,1.689646887825802e-05,0.9999831035311217,1.689646887825802e-05
SEG-037,2,1.689646887825802e-05,0.9999662073477341,3.3792652265884904e-05
SEG-037,3,1.689646887825802e-05,0.9999493114498323,5.068855016765461e-05
SEG-037,4,1.689646887825802e-05,0.9999324158374115,6.758416258845212e-05
SEG-037,5,1.689646887825802e-05,0.999915520510467,8.44794895330514e-05
SEG-037,6,1.689646887825802e-05,0.9998986254689938,0.0001013745310062264
SEG-037,7,1.689646887825802e-05,0.9998817307129871,0.0001182692870128621
SEG-037,8,1.689646887825802e-05,0.9998648362424422,0.0001351637575578435
SEG-037,9,1.689646887825802e-05,0.9998479420573542,0.0001520579426458335
SEG-037,10,1.689646887825802e-05,0.9998310481577182,0.00016895184228182814
SEG-037,11,1.689646887825802e-05,0.9998141545435295,0.00018584545647049033
SEG-037,12,1.689646887825802e-05,0.9997972612147832,0.0002027387852168161
SEG-037,13,1.689646887825802e-05,0.9997803681714745,0.00021963182852546836
SEG-037,14,1.689646887825802e-05,0.9997634754135987,0.00023652458640133212
SEG-037,15,1.689646887825802e-05,0.9997465829411507,0.00025341705884929233
SEG-037,16,1.689646887825802e-05,0.9997296907541259,0.00027030924587412297
SEG-037,17,1.689646887825802e-05,0.9997127988525194,0.000287201147480598
SEG-037,18,1.689646887825802e-05,0.9996959072363264,0.0003040927636736024
SEG-037,19,1.689646887825802e-05,0.9996790159055421,0.0003209840944579101
SEG-037,20,1.689646887825802e-05,0.9996621248601616,0.0003378751398384061
SEG-037,21,1.689646887825802e-05,0.9996452341001801,0.0003547658998198644
SEG-037,22,1.689646887825802e-05,0.9996283436255928,0.0003716563744071699
SEG-037,23,1.689646887825802e-05,0.9996114534363949,0.00038854656360509665
SEG-037,24,1.689646887825802e-05,0.9995945635325816,0.00040543646741841854
SEG-037,25,1.689646887825802e-05,0.999577673914148,0.0004223260858520206
SEG-037,26,1.689646887825802e-05,0.9995607845810893,0.0004392154189106767
SEG-037,27,1.689646887825802e-05,0.9995438955334007,0.00045610446659927195
SEG-037,28,1.689646887825802e-05,0.9995270067710774,0.0004729932289225802
SEG-037,29,1.689646887825802e-05,0.9995101182941145,0.0004898817058854865
SEG-037,30,1.689646887825802e-05,0.9994932301025072,0.0005067698974927648
SEG-036,1,1.6044754374888726e-05,0.9999839552456251,1.6044754374888726e-05
SEG-036,2,1.6044754374888726e-05,0.9999679107486844,3.208925131559237e-05
SEG-036,3,1.6044754374888726e-05,0.9999518665091737,4.813349082632978e-05
SEG-036,4,1.6044754374888726e-05,0.9999358225270888,6.417747291120879e-05
SEG-036,5,1.6044754374888726e-05,0.9999197788024257,8.022119757433721e-05
SEG-036,6,1.6044754374888726e-05,0.9999037353351802,9.626466481982288e-05
SEG-036,7,1.6044754374888726e-05,0.9998876921253482,0.00011230787465177361
SEG-036,8,1.6044754374888726e-05,0.9998716491729256,0.00012835082707440826
SEG-036,9,1.6044754374888726e-05,0.9998556064779082,0.00014439352209183465
SEG-036,10,1.6044754374888726e-05,0.9998395640402918,0.0001604359597081606
SEG-036,11,1.6044754374888726e-05,0.9998235218600725,0.00017647813992749395
SEG-036,12,1.6044754374888726e-05,0.9998074799372461,0.0001925200627539425
SEG-036,13,1.6044754374888726e-05,0.9997914382718083,0.00020856172819172514
SEG-036,14,1.6044754374888726e-05,0.999775396863755,0.00022460313624494965
SEG-036,15,1.6044754374888726e-05,0.9997593557130823,0.00024064428691772388
SEG-036,16,1.6044754374888726e-05,0.9997433148197858,0.00025668518021415565
SEG-036,17,1.6044754374888726e-05,0.9997272741838616,0.0002727258161383528
SEG-036,18,1.6044754374888726e-05,0.9997112338053055,0.00028876619469453413
SEG-036,19,1.6044754374888726e-05,0.9996951936841132,0.0003048063158868075
SEG-036,20,1.6044754374888726e-05,0.9996791538202807,0.00032084617971928076
SEG-036,21,1.6044754374888726e-05,0.9996631142138039,0.0003368857861960617
SEG-036,22,1.6044754374888726e-05,0.9996470748646787,0.00035292513532125813
SEG-036,23,1.6044754374888726e-05,0.9996310357729009,0.00036896422709908894
SEG-036,24,1.6044754374888726e-05,0.9996149969384664,0.0003850030615335509
SEG-036,25,1.6044754374888726e-05,0.9995989583613711,0.0004010416386288629
SEG-036,26,1.6044754374888726e-05,0.9995829200416109,0.0004170799583891327
SEG-036,27,1.6044754374888726e-05,0.9995668819791814,0.0004331180208185792
SEG-036,28,1.6044754374888726e-05,0.9995508441740788,0.0004491558259211992
SEG-036,29,1.6044754374888726e-05,0.9995348066262988,0.0004651933737012115
SEG-036,30,1.6044754374888726e-05,0.9995187693358373,0.000481230664162724
SEG-035,1,3.277226278441958e-05,0.9999672277372156,3.277226278441958e-05
SEG-035,2,3.277226278441958e-05,0.9999344565484524,6.554345154763386e-05
SEG-035,3,3.277226278441958e-05,0.9999016864336752,9.83135663248369e-05
SEG-035,4,3.277226278441958e-05,0.9998689173928488,0.00013108260715122277
SEG-035,5,3.277226278441958e-05,0.999836149425938,0.00016385057406198555
SEG-035,6,3.277226278441958e-05,0.9998033825329077,0.0001966174670923193
SEG-035,7,3.277226278441958e-05,0.9997706167137226,0.0002293832862774181
SEG-035,8,3.277226278441958e-05,0.9997378519683475,0.000262148031652476
SEG-035,9,3.277226278441958e-05,0.9997050882967473,0.0002949117032526871
SEG-035,10,3.277226278441958e-05,0.9996723256988868,0.00032767430111324547
SEG-035,11,3.277226278441958e-05,0.9996395641747307,0.00036043582526934514
SEG-035,12,3.277226278441958e-05,0.9996068037242438,0.0003931962757561802
SEG-035,13,3.277226278441958e-05,0.999574044347391,0.00042595565260894475
SEG-035,14,3.277226278441958e-05,0.9995412860441372,0.0004587139558628328
SEG-035,15,3.277226278441958e-05,0.9995085288144471,0.0004914711855529275
SEG-035,16,3.277226278441958e-05,0.9994757726582855,0.0005242273417145338
SEG-035,17,3.277226278441958e-05,0.9994430175756173,0.0005569824243827348
SEG-035,18,3.277226278441958e-05,0.9994102635664073,0.0005897364335927247
SEG-035,19,3.277226278441958e-05,0.9993775106306202,0.0006224893693798084
SEG-035,20,3.277226278441958e-05,0.9993447587682209,0.000655241231779069
SEG-035,21,3.277226278441958e-05,0.9993120079791743,0.0006879920208257007
SEG-035,22,3.277226278441958e-05,0.9992792582634452,0.0007207417365547863
SEG-035,23,3.277226278441958e-05,0.9992465096209984,0.0007534903790016312
SEG-035,24,3.277226278441958e-05,0.9992137620517987,0.0007862379482013182
SEG-035,25,3.277226278441958e-05,0.999181015555811,0.0008189844441890415
SEG-035,26,3.277226278441958e-05,0.999148270133,0.0008517298669999951
SEG-035,27,3.277226278441958e-05,0.9991155257833306,0.0008844742166693731
SEG-035,28,3.277226278441958e-05,0.9990827825067676,0.0009172174932323696
SEG-035,29,3.277226278441958e-05,0.9990500403032759,0.0009499596967240675
SEG-035,30,3.277226278441958e-05,0.9990172991728203,0.0009827008271796611
SEG-034,1,5.960902853985317e-05,0.9999403909714601,5.960902853985317e-05
SEG-034,2,5.960902853985317e-05,0.9998807854961566,0.00011921450384344556
SEG-034,3,5.960902853985317e-05,0.9998211835738775,0.0001788164261224967
SEG-034,4,5.960902853985317e-05,0.999761585204411,0.00023841479558894818
SEG-034,5,5.960902853985317e-05,0.9997019903875456,0.0002980096124544085
SEG-034,6,5.960902853985317e-05,0.9996423991230692,0.0003576008769308192
SEG-034,7,5.960902853985317e-05,0.9995828114107702,0.00041718858922978885
SEG-034,8,5.960902853985317e-05,0.9995232272504369,0.00047677274956314797
SEG-034,9,5.960902853985317e-05,0.9994636466418574,0.0005363533581426161
SEG-034,10,5.960902853985317e-05,0.9994040695848202,0.0005959304151798017
SEG-034,11,5.960902853985317e-05,0.9993444960791135,0.0006555039208865354
SEG-034,12,5.960902853985317e-05,0.9992849261245256,0.0007150738754744257
SEG-034,13,5.960902853985317e-05,0.9992253597208448,0.0007746402791551921
SEG-034,14,5.960902853985317e-05,0.9991657968678594,0.0008342031321405541
SEG-034,15,5.960902853985317e-05,0.9991062375653579,0.0008937624346421202
SEG-034,16,5.960902853985317e-05,0.9990466818131285,0.000953318186871499
SEG-034,17,5.960902853985317e-05,0.9989871296109597,0.001012870389040299
SEG-034,18,5.960902853985317e-05,0.9989275809586398,0.0010724190413602397
SEG-034,19,5.960902853985317e-05,0.9988680358559572,0.0011319641440428185
